AOSPBC2D_PCAD	AOSPBC2D_PCAD	907	tf	n/a		AOSPBC2D_PCAD					"SPE-B- CT2 SETUP STATUS- PART D"
AOSPBC2E_PCAD	AOSPBC2E_PCAD	907	tf	n/a		AOSPBC2E_PCAD	0		15		"SPE-B- CT2 SETUP STATUS- PART E"
AOSPBC2U_PCAD	AOSPBC2U_PCAD	907	tf	n/a		AOSPBC2U_PCAD	0		32767		"AOSPBC2_PCAD UNUSED VALIDITY BITS"
AOSPBC2V_PCAD	AOSPBC2V_PCAD	907	tf	n/a		AOSPBC2V_PCAD					"OBC ASSESSMENT OF AOSPBC2_PCAD VALIDITY"
AOSPBC3_PCAD	AOSPBC3_PCAD	907	tf	n/a		AOSPBC3_PCAD	0		65535		"SETUP STATUS @SPE-B =>CT3 REG (MOM)"
AOSPBC3A_PCAD	AOSPBC3A_PCAD	907	tf	n/a		AOSPBC3A_PCAD	0		63		"SPE-B- CT3 SETUP STATUS- PART A"
AOSPBC3B_PCAD	AOSPBC3B_PCAD	907	tf	n/a		AOSPBC3B_PCAD	0		3		"SPE-B- CT3 SETUP STATUS- PART B"
AOSPBC3C_PCAD	AOSPBC3C_PCAD	907	tf	n/a		AOSPBC3C_PCAD	0		7		"SPE-B- CT3 SETUP STATUS- PART C"
AOSPBC3D_PCAD	AOSPBC3D_PCAD	907	tf	n/a		AOSPBC3D_PCAD					"SPE-B- CT3 SETUP STATUS- PART D"
AOSPBC3E_PCAD	AOSPBC3E_PCAD	907	tf	n/a		AOSPBC3E_PCAD	0		15		"SPE-B- CT3 SETUP STATUS- PART E"
AOSPBC3U_PCAD	AOSPBC3U_PCAD	907	tf	n/a		AOSPBC3U_PCAD	0		32767		"AOSPBC3_PCAD UNUSED VALIDITY BITS"
AOSPBC3V_PCAD	AOSPBC3V_PCAD	907	tf	n/a		AOSPBC3V_PCAD					"OBC ASSESSMENT OF AOSPBC3_PCAD VALIDITY"
AOSPBCS1	AOSPBCS1	907	tf	n/a		AOSPBCS1	0		65535		"READ CSA #1 @SPE-B =>PIO RD A/D DATA (MOM)"
AOSPBCS1A	AOSPBCS1A	907	tf	n/a		AOSPBCS1A	0		15		"SPE-B CSS 1 UNUSED BITS"
AOSPBCS1B	AOSPBCS1B	907	tf	mA		AOSPBCS1B	0		4095		"SPE-B CSS 1 DIGITAL DATA"
AOSPBCS1U	AOSPBCS1U	907	tf	n/a		AOSPBCS1U	0		32767		"AOSPBCS1 UNUSED VALIDITY BITS"
AOSPBCS1V	AOSPBCS1V	907	tf	n/a		AOSPBCS1V					"OBC ASSESSMENT OF AOSPBCS1 VALIDITY"
AOSPBCS2	AOSPBCS2	907	tf	n/a		AOSPBCS2	0		65535		"READ CSA #2 @SPE-B =>PIO RD A/D DATA (MOM)"
AOSPBCS2A	AOSPBCS2A	907	tf	n/a		AOSPBCS2A	0		15		"SPE-B CSS 2 UNUSED BITS"
AOSPBCS2B	AOSPBCS2B	907	tf	mA		AOSPBCS2B	0		4095		"SPE-B CSS 2 DIGITAL DATA"
AOSPBCS2U	AOSPBCS2U	907	tf	n/a		AOSPBCS2U	0		32767		"AOSPBCS2 UNUSED VALIDITY BITS"
AOSPBCS2V	AOSPBCS2V	907	tf	n/a		AOSPBCS2V					"OBC ASSESSMENT OF AOSPBCS2 VALIDITY"
AOSPBCS3	AOSPBCS3	907	tf	n/a		AOSPBCS3	0		65535		"READ CSA #3 @SPE-B =>PIO RD A/D DATA (MOM)"
AOSPBCS3A	AOSPBCS3A	907	tf	n/a		AOSPBCS3A	0		15		"SPE-B CSS 3 UNUSED BITS"
AOSPBCS3B	AOSPBCS3B	907	tf	mA		AOSPBCS3B	0		4095		"SPE-B CSS 3 DIGITAL DATA"
AOSPBCS3U	AOSPBCS3U	907	tf	n/a		AOSPBCS3U	0		32767		"AOSPBCS3 UNUSED VALIDITY BITS"
AOSPBCS3V	AOSPBCS3V	907	tf	n/a		AOSPBCS3V					"OBC ASSESSMENT OF AOSPBCS3 VALIDITY"
AOSPBCS4	AOSPBCS4	907	tf	n/a		AOSPBCS4	0		65535		"READ CSA #4 @SPE-B =>PIO RD A/D DATA (MOM)"
AOSPBCS4A	AOSPBCS4A	907	tf	n/a		AOSPBCS4A	0		15		"SPE-B CSS 4 UNUSED BITS"
AOSPBCS4B	AOSPBCS4B	907	tf	mA		AOSPBCS4B	0		4095		"SPE-B CSS 4 DIGITAL DATA"
AOSPBCS4U	AOSPBCS4U	907	tf	n/a		AOSPBCS4U	0		32767		"AOSPBCS4 UNUSED VALIDITY BITS"
AOSPBCS4V	AOSPBCS4V	907	tf	n/a		AOSPBCS4V					"OBC ASSESSMENT OF AOSPBCS4 VALIDITY"
AOSPBIP_PCAD	AOSPBIP_PCAD	907	tf	n/a		AOSPBIP_PCAD	0		65535		"INPUT STATUS PORT @SPE-B =>SIO (MOM)"
AOSPBIPA_PCAD	AOSPBIPA_PCAD	907	tf	n/a		AOSPBIPA_PCAD	0		31		"SPE-B SIO INPUT STATUS- PART A"
AOSPBIPB_PCAD	AOSPBIPB_PCAD	907	tf	n/a		AOSPBIPB_PCAD	0		63		"SPE-B SIO INPUT STATUS- PART B"
AOSPBIPC_PCAD	AOSPBIPC_PCAD	907	tf	n/a		AOSPBIPC_PCAD					"SPE-B SIO INPUT STATUS- PART C"
AOSPBIPD_PCAD	AOSPBIPD_PCAD	907	tf	n/a		AOSPBIPD_PCAD	0		15		"SPE-B SIO INPUT STATUS- PART D"
AOSPBIPU_PCAD	AOSPBIPU_PCAD	907	tf	n/a		AOSPBIPU_PCAD	0		32767		"AOSPBIP_PCAD UNUSED VALIDITY BITS"
AOSPBIPV_PCAD	AOSPBIPV_PCAD	907	tf	n/a		AOSPBIPV_PCAD					"OBC ASSESSMENT OF AOSPBIP_PCAD VALIDITY"
AOSPBOP_PCAD	AOSPBOP_PCAD	907	tf	n/a		AOSPBOP_PCAD	0		65535		"OUTPUT STATUS PORT @SPE-B =>SIO (MOM)"
AOSPBOPA_PCAD	AOSPBOPA_PCAD	907	tf	n/a		AOSPBOPA_PCAD	0		4095		"SPE-B SIO OUTPUT STATUS PART A"
AOSPBOPB_PCAD	AOSPBOPB_PCAD	907	tf	n/a		AOSPBOPB_PCAD	0		15		"SPE-B SIO OUTPUT STATUS PART B"
AOSPBOPU_PCAD	AOSPBOPU_PCAD	907	tf	n/a		AOSPBOPU_PCAD	0		32767		"AOSPBOP_PCAD UNUSED VALIDITY BITS"
AOSPBOPV_PCAD	AOSPBOPV_PCAD	907	tf	n/a		AOSPBOPV_PCAD					"OBC ASSESSMENT OF AOSPBOP_PCAD VALIDITY"
AOSPBPC_PCAD	AOSPBPC_PCAD	907	tf	n/a		AOSPBPC_PCAD	0		65535		"FSSA SLCT STATUS @SPE-B =>PC0 READ (MOM)"
AOSPBPCA_PCAD	AOSPBPCA_PCAD	907	tf	n/a		AOSPBPCA_PCAD					"SPE-B PCO FSSA SELECT- PART A"
AOSPBPCB_PCAD	AOSPBPCB_PCAD	907	tf	n/a		AOSPBPCB_PCAD					"SPE-B PCO FSSA SELECT- PART B- VOTING ERROR AOS"
AOSPBPCC_PCAD	AOSPBPCC_PCAD	907	tf	n/a		AOSPBPCC_PCAD	0		15		"SPE-B PCO FSSA SELECT- PART C AOSPBPCC_PCAD"
AOSPBPCD_PCAD	AOSPBPCD_PCAD	907	tf	n/a		AOSPBPCD_PCAD					"SPE-B PCO FSSA SELECT- PART D- FSSA-B STATUS AO"
AOSPBPCE_PCAD	AOSPBPCE_PCAD	907	tf	n/a		AOSPBPCE_PCAD					"SPE-B PCO FSSA SELECT- PART E- FSSA-A STATUS AO"
AOSPBPCF_PCAD	AOSPBPCF_PCAD	907	tf	n/a		AOSPBPCF_PCAD					"SPE-B PCO FSSA SELECT- PART F AOSPBPCF_PCAD"
AOSPBPCG_PCAD	AOSPBPCG_PCAD	907	tf	n/a		AOSPBPCG_PCAD					"SPE-B PCO FSSA SELECT- PART G- VOTING ERROR AOS"
AOSPBPCH_PCAD	AOSPBPCH_PCAD	907	tf	n/a		AOSPBPCH_PCAD	0		15		"SPE-B PCO FSSA SELECT- PART H AOSPBPCH_PCAD"
AOSPBPCI_PCAD	AOSPBPCI_PCAD	907	tf	n/a		AOSPBPCI_PCAD					"SPE-B PCO FSSA SELECT- PART I- FSSA-B STATUS AO"
AOSPBPCJ_PCAD	AOSPBPCJ_PCAD	907	tf	n/a		AOSPBPCJ_PCAD					"SPE-B PCO FSSA SELECT- PART J- FSSA-A STATUS AO"
AOSPBPCU_PCAD	AOSPBPCU_PCAD	907	tf	n/a		AOSPBPCU_PCAD	0		32767		"AOSPBPC_PCAD UNUSED VALIDITY BITS"
AOSPBPCV_PCAD	AOSPBPCV_PCAD	907	tf	n/a		AOSPBPCV_PCAD					"OBC ASSESSMENT OFAOSPBPC_PCAD VALIDITY"
AOSPBSA2C	AOSPBSA2C	907	tf	n/a		AOSPBSA2C	0		65535		"READ S ARRAY TLM @SPE-B =>PIO RD A/D DATA (MOM)"
AOSUNER1	AOSUNER1	907	tf	rad		AOSUNER1					"SUN MODE CONTROL LAW ANGULAR ERRORS ROLL"
AOSUNER2	AOSUNER2	907	tf	rad		AOSUNER2					"SUN MODE CONTROL LAW ANGULAR ERRORS PITCH"
AOSUNER3	AOSUNER3	907	tf	rad		AOSUNER3					"SUN MODE CONTROL LAW ANGULAR ERRORS YAW"
AOVAPWR_PCAD_A	AOVAPWR_PCAD_A	907	tf	n/a		AOVAPWR_PCAD_A	0		65535		"THR PWR EN STATUS @VDE-A =>PBO (MOM) AOVAPWR_PC"
AOVAPWR_PCAD_B	AOVAPWR_PCAD_B	907	tf	n/a		AOVAPWR_PCAD_B	0		65535		"VDE PWR EN STATUS @VDE-A =>PCO READ (MOM)"
AOVAPWRA_PCAD_A	AOVAPWRA_PCAD_A	907	tf	n/a		AOVAPWRA_PCAD_A					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRA_PCAD_A"
AOVAPWRA_PCAD_B	AOVAPWRA_PCAD_B	907	tf	n/a		AOVAPWRA_PCAD_B					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRA_PCAD_B"
AOVAPWRB_PCAD_A	AOVAPWRB_PCAD_A	907	tf	n/a		AOVAPWRB_PCAD_A					"VDE-A PWR EN STATUS VOTING ERROR AOVAPWRB_PCAD_"
AOVAPWRB_PCAD_B	AOVAPWRB_PCAD_B	907	tf	n/a		AOVAPWRB_PCAD_B					"VDE-A PWR EN STATUS VOTING ERROR AOVAPWRB_PCAD_"
AOVAPWRC_PCAD_A	AOVAPWRC_PCAD_A	907	tf	n/a		AOVAPWRC_PCAD_A	0		3		"VDE-A PWR EN STATUS UNUSED BITS AOVAPWRC_PCAD_A"
AOVAPWRC_PCAD_B	AOVAPWRC_PCAD_B	907	tf	n/a		AOVAPWRC_PCAD_B	0		3		"VDE-A PWR EN STATUS UNUSED BITS AOVAPWRC_PCAD_B"
AOVAPWRD_PCAD_A	AOVAPWRD_PCAD_A	907	tf	n/a		AOVAPWRD_PCAD_A					"VDE-A PWR EN STATUS ENGINE ENABLE STATUS AOVAPW"
AOVAPWRD_PCAD_B	AOVAPWRD_PCAD_B	907	tf	n/a		AOVAPWRD_PCAD_B					"VDE-A PWR EN STATUS ENGINE ENABLE STATUS AOVAPW"
AOVAPWRE_PCAD_A	AOVAPWRE_PCAD_A	907	tf	n/a		AOVAPWRE_PCAD_A					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRE_PCAD_A"
AOVAPWRE_PCAD_B	AOVAPWRE_PCAD_B	907	tf	n/a		AOVAPWRE_PCAD_B					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRE_PCAD_B"
AOVAPWRF_PCAD_A	AOVAPWRF_PCAD_A	907	tf	n/a		AOVAPWRF_PCAD_A					"VDE-A PWR EN STATUS RCS ENABLE STATUS AOVAPWRF_"
AOVAPWRF_PCAD_B	AOVAPWRF_PCAD_B	907	tf	n/a		AOVAPWRF_PCAD_B					"VDE-A PWR EN STATUS RCS ENABLE STATUS AOVAPWRF_"
AOVAPWRG_PCAD_A	AOVAPWRG_PCAD_A	907	tf	n/a		AOVAPWRG_PCAD_A					"VDE-A PWR EN STATUS MUPS ENABLE STATUS AOVAPWRG"
AOVAPWRG_PCAD_B	AOVAPWRG_PCAD_B	907	tf	n/a		AOVAPWRG_PCAD_B					"VDE-A PWR EN STATUS MUPS ENABLE STATUS AOVAPWRG"
AOVAPWRH_PCAD_A	AOVAPWRH_PCAD_A	907	tf	n/a		AOVAPWRH_PCAD_A					"VDE-A PWR EN STATUS UNUSED AOVAPWRH_PCAD_A"
AOVAPWRH_PCAD_B	AOVAPWRH_PCAD_B	907	tf	n/a		AOVAPWRH_PCAD_B					"VDE-A PWR EN STATUS UNUSED AOVAPWRH_PCAD_B"
AOVAPWRI_PCAD_A	AOVAPWRI_PCAD_A	907	tf	n/a		AOVAPWRI_PCAD_A					"VDE-A PWR EN STATUS VOTING ERROR AOVAPWRI_PCAD_"
AOVAPWRI_PCAD_B	AOVAPWRI_PCAD_B	907	tf	n/a		AOVAPWRI_PCAD_B					"VDE-A PWR EN STATUS VOTING ERROR AOVAPWRI_PCAD_"
AOVAPWRJ_PCAD_A	AOVAPWRJ_PCAD_A	907	tf	n/a		AOVAPWRJ_PCAD_A	0		3		"VDE-A PWR EN STATUS UNUSED BITS AOVAPWRJ_PCAD_A"
AOVAPWRJ_PCAD_B	AOVAPWRJ_PCAD_B	907	tf	n/a		AOVAPWRJ_PCAD_B	0		3		"VDE-A PWR EN STATUS UNUSED BITS AOVAPWRJ_PCAD_B"
AOVAPWRK_PCAD_A	AOVAPWRK_PCAD_A	907	tf	n/a		AOVAPWRK_PCAD_A					"VDE-A PWR EN STATUS ENGINE ENABLE STATUS AOVAPW"
AOVAPWRK_PCAD_B	AOVAPWRK_PCAD_B	907	tf	n/a		AOVAPWRK_PCAD_B					"VDE-A PWR EN STATUS ENGINE ENABLE STATUS AOVAPW"
AOVAPWRL_PCAD_A	AOVAPWRL_PCAD_A	907	tf	n/a		AOVAPWRL_PCAD_A					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRL_PCAD_A"
AOVAPWRL_PCAD_B	AOVAPWRL_PCAD_B	907	tf	n/a		AOVAPWRL_PCAD_B					"VDE-A PWR EN STATUS UNUSED BIT AOVAPWRL_PCAD_B"
AOVAPWRM_PCAD_A	AOVAPWRM_PCAD_A	907	tf	n/a		AOVAPWRM_PCAD_A					"VDE-A PWR EN STATUS RCS ENABLE STATUS AOVAPWRM_"
AOVAPWRM_PCAD_B	AOVAPWRM_PCAD_B	907	tf	n/a		AOVAPWRM_PCAD_B					"VDE-A PWR EN STATUS RCS ENABLE STATUS AOVAPWRM_"
AOVAPWRN_PCAD_A	AOVAPWRN_PCAD_A	907	tf	n/a		AOVAPWRN_PCAD_A					"VDE-A PWR EN STATUS MUPS ENABLE STATUS AOVAPWRN"
AOVAPWRN_PCAD_B	AOVAPWRN_PCAD_B	907	tf	n/a		AOVAPWRN_PCAD_B					"VDE-A PWR EN STATUS MUPS ENABLE STATUS AOVAPWRN"
AOVAPWRU_PCAD_A	AOVAPWRU_PCAD_A	907	tf	n/a		AOVAPWRU_PCAD_A	0		32767		"AOVAPWR_PCAD_A UNUSED VALIDITY BITS"
AOVAPWRU_PCAD_B	AOVAPWRU_PCAD_B	907	tf	n/a		AOVAPWRU_PCAD_B	0		32767		"AOVAPWR_PCAD_B UNUSED VALIDITY BITS"
AOVAPWRV_PCAD_A	AOVAPWRV_PCAD_A	907	tf	n/a		AOVAPWRV_PCAD_A					"OBC ASSESSMENT OF AOVAPWR_PCAD_A VALIDITY"
AOVAPWRV_PCAD_B	AOVAPWRV_PCAD_B	907	tf	n/a		AOVAPWRV_PCAD_B					"OBC ASSESSMENT OF AOVAPWR_PCAD_B VALIDITY"
AOVBPWR_PCAD_A	AOVBPWR_PCAD_A	907	tf	n/a		AOVBPWR_PCAD_A	0		65535		"THR PWR EN STATUS @VDE-B =>PBO (MOM)"
AOVBPWR_PCAD_B	AOVBPWR_PCAD_B	907	tf	n/a		AOVBPWR_PCAD_B	0		65535		"VDE PWR EN STATUS @VDE-B =>PCO READ (MOM)"
AOVBPWRA_PCAD_A	AOVBPWRA_PCAD_A	907	tf	n/a		AOVBPWRA_PCAD_A					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRA_PCAD_A"
AOVBPWRA_PCAD_B	AOVBPWRA_PCAD_B	907	tf	n/a		AOVBPWRA_PCAD_B					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRA_PCAD_B"
AOVBPWRB_PCAD_A	AOVBPWRB_PCAD_A	907	tf	n/a		AOVBPWRB_PCAD_A					"VDE-B PWR EN STATUS VOTING ERROR AOVBPWRB_PCAD_"
AOVBPWRB_PCAD_B	AOVBPWRB_PCAD_B	907	tf	n/a		AOVBPWRB_PCAD_B					"VDE-B PWR EN STATUS VOTING ERROR AOVBPWRB_PCAD_"
AOVBPWRC_PCAD_A	AOVBPWRC_PCAD_A	907	tf	n/a		AOVBPWRC_PCAD_A	0		3		"VDE-B PWR EN STATUS UNUSED BITS AOVBPWRC_PCAD_A"
AOVBPWRC_PCAD_B	AOVBPWRC_PCAD_B	907	tf	n/a		AOVBPWRC_PCAD_B	0		3		"VDE-B PWR EN STATUS UNUSED BITS AOVBPWRC_PCAD_B"
AOVBPWRD_PCAD_A	AOVBPWRD_PCAD_A	907	tf	n/a		AOVBPWRD_PCAD_A					"VDE-B PWR EN STATUS ENGINE ENABLE STATUS AOVBPW"
AOVBPWRD_PCAD_B	AOVBPWRD_PCAD_B	907	tf	n/a		AOVBPWRD_PCAD_B					"VDE-B PWR EN STATUS ENGINE ENABLE STATUS AOVBPW"
AOVBPWRE_PCAD_A	AOVBPWRE_PCAD_A	907	tf	n/a		AOVBPWRE_PCAD_A					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRE_PCAD_A"
AOVBPWRE_PCAD_B	AOVBPWRE_PCAD_B	907	tf	n/a		AOVBPWRE_PCAD_B					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRE_PCAD_B"
AOVBPWRF_PCAD_A	AOVBPWRF_PCAD_A	907	tf	n/a		AOVBPWRF_PCAD_A					"VDE-B PWR EN STATUS RCS ENABLE STATUS AOVBPWRF_"
AOVBPWRF_PCAD_B	AOVBPWRF_PCAD_B	907	tf	n/a		AOVBPWRF_PCAD_B					"VDE-B PWR EN STATUS RCS ENABLE STATUS AOVBPWRF_"
AOVBPWRG_PCAD_A	AOVBPWRG_PCAD_A	907	tf	n/a		AOVBPWRG_PCAD_A					"VDE-B PWR EN STATUS MUPS ENABLE STATUS AOVBPWRG"
AOVBPWRG_PCAD_B	AOVBPWRG_PCAD_B	907	tf	n/a		AOVBPWRG_PCAD_B					"VDE-B PWR EN STATUS MUPS ENABLE STATUS AOVBPWRG"
AOVBPWRH_PCAD_A	AOVBPWRH_PCAD_A	907	tf	n/a		AOVBPWRH_PCAD_A					"VDE-B PWR EN STATUS UNUSED AOVBPWRH_PCAD_A"
AOVBPWRH_PCAD_B	AOVBPWRH_PCAD_B	907	tf	n/a		AOVBPWRH_PCAD_B					"VDE-B PWR EN STATUS UNUSEDAOVBPWRH_PCAD_B"
AOVBPWRI_PCAD_A	AOVBPWRI_PCAD_A	907	tf	n/a		AOVBPWRI_PCAD_A					"VDE-B PWR EN STATUS VOTING ERROR AOVBPWRI_PCAD_"
AOVBPWRI_PCAD_B	AOVBPWRI_PCAD_B	907	tf	n/a		AOVBPWRI_PCAD_B					"VDE-B PWR EN STATUS VOTING ERROR AOVBPWRI_PCAD_"
AOVBPWRJ_PCAD_A	AOVBPWRJ_PCAD_A	907	tf	n/a		AOVBPWRJ_PCAD_A	0		3		"VDE-B PWR EN STATUS UNUSED BITS AOVBPWRJ_PCAD_A"
AOVBPWRJ_PCAD_B	AOVBPWRJ_PCAD_B	907	tf	n/a		AOVBPWRJ_PCAD_B	0		3		"VDE-B PWR EN STATUS UNUSED BITS AOVBPWRJ_PCAD_B"
AOVBPWRK_PCAD_A	AOVBPWRK_PCAD_A	907	tf	n/a		AOVBPWRK_PCAD_A					"VDE-B PWR EN STATUS ENGINE ENABLE STATUS AOVBPW"
AOVBPWRK_PCAD_B	AOVBPWRK_PCAD_B	907	tf	n/a		AOVBPWRK_PCAD_B					"VDE-B PWR EN STATUS ENGINE ENABLE STATUS AOVBPW"
AOVBPWRL_PCAD_A	AOVBPWRL_PCAD_A	907	tf	n/a		AOVBPWRL_PCAD_A					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRL_PCAD_A"
AOVBPWRL_PCAD_B	AOVBPWRL_PCAD_B	907	tf	n/a		AOVBPWRL_PCAD_B					"VDE-B PWR EN STATUS UNUSED BIT AOVBPWRL_PCAD_B"
AOVBPWRM_PCAD_A	AOVBPWRM_PCAD_A	907	tf	n/a		AOVBPWRM_PCAD_A					"VDE-B PWR EN STATUS RCS ENABLE STATUS AOVBPWRM_"
AOVBPWRM_PCAD_B	AOVBPWRM_PCAD_B	907	tf	n/a		AOVBPWRM_PCAD_B					"VDE-B PWR EN STATUS RCS ENABLE STATUS AOVBPWRM_"
AOVBPWRN_PCAD_A	AOVBPWRN_PCAD_A	907	tf	n/a		AOVBPWRN_PCAD_A					"VDE-B PWR EN STATUS MUPS ENABLE STATUS AOVBPWRN"
AOVBPWRN_PCAD_B	AOVBPWRN_PCAD_B	907	tf	n/a		AOVBPWRN_PCAD_B					"VDE-B PWR EN STATUS MUPS ENABLE STATUS AOVBPWRN"
AOVBPWRU_PCAD_A	AOVBPWRU_PCAD_A	907	tf	n/a		AOVBPWRU_PCAD_A	0		32767		"AOVBPWR_PCAD_A UNUSED VALIDITY BITS"
AOVBPWRU_PCAD_B	AOVBPWRU_PCAD_B	907	tf	n/a		AOVBPWRU_PCAD_B	0		32767		"AOVBPWR_PCAD_B UNUSED VALIDITY BITS"
AOVBPWRV_PCAD_A	AOVBPWRV_PCAD_A	907	tf	n/a		AOVBPWRV_PCAD_A					"OBC ASSESSMENT OF AOVBPWR_PCAD_A VALIDITY"
AOVBPWRV_PCAD_B	AOVBPWRV_PCAD_B	907	tf	n/a		AOVBPWRV_PCAD_B					"OBC ASSESSMENT OF AOVBPWR_PCAD_B VALIDITY"
AOWD1C2_PCAD	AOWD1C2_PCAD	907	tf	n/a		AOWD1C2_PCAD	0		65535		"SETUP STATUS @WDE-1 =>CT2 REG (MOM)"
AOWD1C2A_PCAD	AOWD1C2A_PCAD	907	tf	n/a		AOWD1C2A_PCAD	0		63		"WDE-1 CT2 SETUP STATUS PART A"
AOWD1C2B_PCAD	AOWD1C2B_PCAD	907	tf	n/a		AOWD1C2B_PCAD	0		3		"WDE-1 CT2 SETUP STATUS PART B"
AOWD1C2C_PCAD	AOWD1C2C_PCAD	907	tf	n/a		AOWD1C2C_PCAD	0		7		"WDE-1 CT2 SETUP STATUS PART C"
AOWD1C2D_PCAD	AOWD1C2D_PCAD	907	tf	n/a		AOWD1C2D_PCAD					"WDE-1 CT2 SETUP STATUS PART D"
AOWD1C2E_PCAD	AOWD1C2E_PCAD	907	tf	n/a		AOWD1C2E_PCAD	0		15		"WDE-1 CT2 SETUP STATUS PART E"
AOWD1C2U_PCAD	AOWD1C2U_PCAD	907	tf	n/a		AOWD1C2U_PCAD	0		32767		"AOWD1C2_PCAD UNUSED VALIDITY BITS"
AOWD1C2V_PCAD	AOWD1C2V_PCAD	907	tf	n/a		AOWD1C2V_PCAD					"OBC ASSESSMENT OFAOWD1C2_PCAD VALIDITY"
AOWD1PB_PCAD_A	AOWD1PB_PCAD_A	907	tf	n/a		AOWD1PB_PCAD_A	0		65535		"PCO STATUS @WDE-1 =>PBO (MOM) AOWD1PB_PCAD_A"
AOWD1PB_PCAD_B	AOWD1PB_PCAD_B	907	tf	n/a		AOWD1PB_PCAD_B	0		65535		"PCO STATUS @WDE-1 =>PBO (MOM) AOWD1PB_PCAD_B"
AOWD1PBA_PCAD_A	AOWD1PBA_PCAD_A	907	tf	n/a		AOWD1PBA_PCAD_A					"WDE-1- PBO SETUP- PART A AOWD1PBA_PCAD_A"
AOWD1PBA_PCAD_B	AOWD1PBA_PCAD_B	907	tf	n/a		AOWD1PBA_PCAD_B					"WDE-1- PBO SETUP- PART A AOWD1PBA_PCAD_B"
AOWD1PBB_PCAD_A	AOWD1PBB_PCAD_A	907	tf	n/a		AOWD1PBB_PCAD_A					"WDE-1- PBO SETUP- PART B- VOTING ERROR AOWD1PBB"
AOWD1PBB_PCAD_B	AOWD1PBB_PCAD_B	907	tf	n/a		AOWD1PBB_PCAD_B					"WDE-1- PBO SETUP- PART B- VOTING ERROR AOWD1PBB"
AOWD1PBC_PCAD_A	AOWD1PBC_PCAD_A	907	tf	n/a		AOWD1PBC_PCAD_A	0		7		"WDE-1- PBO SETUP- PART C AOWD1PBC_PCAD_A"
AOWD1PBC_PCAD_B	AOWD1PBC_PCAD_B	907	tf	n/a		AOWD1PBC_PCAD_B	0		7		"WDE-1- PBO SETUP- PART CAOWD1PBC_PCAD_B"
AOWD1PBD_PCAD_A	AOWD1PBD_PCAD_A	907	tf	n/a		AOWD1PBD_PCAD_A					"WDE-1- PBO SETUP- PART D- MODE SELECT AOWD1PBD_"
AOWD1PBD_PCAD_B	AOWD1PBD_PCAD_B	907	tf	n/a		AOWD1PBD_PCAD_B					"WDE-1- PBO SETUP- PART D- MODE SELECT AOWD1PBD_"
AOWD1PBE_PCAD_A	AOWD1PBE_PCAD_A	907	tf	n/a		AOWD1PBE_PCAD_A	0		7		"WDE-1- PBO SETUP- PART E AOWD1PBE_PCAD_A"
AOWD1PBE_PCAD_B	AOWD1PBE_PCAD_B	907	tf	n/a		AOWD1PBE_PCAD_B	0		7		"WDE-1- PBO SETUP- PART E AOWD1PBE_PCAD_B"
AOWD1PBF_PCAD_A	AOWD1PBF_PCAD_A	907	tf	n/a		AOWD1PBF_PCAD_A					"WDE-1- PBO SETUP- PART F- VOTING ERROR AOWD1PBF"
AOWD1PBF_PCAD_B	AOWD1PBF_PCAD_B	907	tf	n/a		AOWD1PBF_PCAD_B					"WDE-1- PBO SETUP- PART F- VOTING ERROR AOWD1PBF"
AOWD1PBG_PCAD_A	AOWD1PBG_PCAD_A	907	tf	n/a		AOWD1PBG_PCAD_A	0		7		"WDE-1- PBO SETUP- PART G AOWD1PBG_PCAD_A"
AOWD1PBG_PCAD_B	AOWD1PBG_PCAD_B	907	tf	n/a		AOWD1PBG_PCAD_B	0		7		"WDE-1- PBO SETUP- PART G AOWD1PBG_PCAD_B"
AOWD1PBH_PCAD_A	AOWD1PBH_PCAD_A	907	tf	n/a		AOWD1PBH_PCAD_A					"WDE-1- PBO SETUP- PART H- MODE SELECT AOWD1PBH_"
AOWD1PBH_PCAD_B	AOWD1PBH_PCAD_B	907	tf	n/a		AOWD1PBH_PCAD_B					"WDE-1- PBO SETUP- PART H- MODE SELECT AOWD1PBH_"
AOWD1PBI_PCAD_A	AOWD1PBI_PCAD_A	907	tf	n/a		AOWD1PBI_PCAD_A	0		3		"WDE-1- PBO SETUP- PART I AOWD1PBI_PCAD_A"
AOWD1PBI_PCAD_B	AOWD1PBI_PCAD_B	907	tf	n/a		AOWD1PBI_PCAD_B	0		3		"WDE-1- PBO SETUP- PART I AOWD1PBI_PCAD_B"
AOWD1PBU_PCAD_A	AOWD1PBU_PCAD_A	907	tf	n/a		AOWD1PBU_PCAD_A	0		32767		"AOWD1PB_PCAD_A UNUSED VALIDITY BITS"
AOWD1PBU_PCAD_B	AOWD1PBU_PCAD_B	907	tf	n/a		AOWD1PBU_PCAD_B	0		32767		"AOWD1PB_PCAD_B UNUSED VALIDITY BITS"
